1933,2,10,5,33,8,10,31,50,6,13,10,0,19,14,9,13,7,6,0,0,0,0,0,0,0,0,3,7,1,6,1,0,54,37,28,80
1934,2,3,8,36,39,3,6,0,22,51,44,20,11,31,11,11,9,2,1,0,10,0,1,15,20,7,0,3,0,3,8,2,20,10,15,15
1935,30,20,4,15,2,1,21,45,58,6,3,11,4,25,5,36,16,27,10,0,3,0,0,2,14,1,0,3,36,0,26,14,45,11,0,10
1936,1,6,8,7,5,8,5,15,16,36,18,22,12,18,2,2,4,1,0,10,21,0,0,15,6,0,3,0,0,17,0,0,7,10,8,22
1937,3,8,62,5,2,5,23,2,2,21,22,0,26,17,12,5,14,17,24,3,0,1,1,0,10,0,3,16,0,37,17,2,0,6,1,3
1938,9,8,3,0,14,39,8,6,19,7,6,13,2,18,4,1,2,8,1,15,1,7,2,0,0,9,0,20,1,0,0,7,7,26,36,15
1939,11,23,27,21,5,14,12,0,19,2,13,0,21,5,0,3,0,3,25,0,2,0,0,0,9,1,0,6,17,14,25,1,6,11,19,2
1940,16,32,4,11,17,20,12,2,10,8,1,4,28,17,10,23,0,3,14,3,20,0,1,0,0,0,13,15,27,36,2,4,1,14,1,43
1941,15,50,21,12,20,16,1,42,32,13,8,25,15,0,24,2,4,0,0,0,0,1,0,0,4,0,6,17,1,0,25,30,17,35,25,16
1942,12,2,37,26,1,5,37,35,58,34,29,7,15,1,21,2,22,1,0,0,7,2,8,0,1,1,4,6,1,10,26,23,24,10,8,6
1943,4,30,14,16,21,15,6,49,45,0,28,29,7,12,24,22,2,10,1,0,0,0,0,6,0,3,0,0,11,31,7,3,3,10,105,3
1944,3,6,8,7,0,7,1,6,2,0,25,8,0,24,8,4,5,5,0,0,0,0,18,0,0,3,1,19,9,36,58,3,10,5,2,4
1945,5,14,17,3,27,38,13,6,85,0,36,13,17,18,13,8,14,21,1,0,1,0,0,5,0,1,0,0,7,25,18,44,30,16,31,5
1946,19,14,16,25,7,2,1,15,16,34,2,20,9,0,9,7,7,0,29,12,1,0,3,0,0,9,0,4,1,4,12,3,2,0,22,13
1947,13,25,11,24,11,5,9,0,8,0,46,3,9,41,10,20,10,17,2,2,6,0,0,0,0,16,13,13,15,34,90,9,10,26,6,31
1948,9,12,13,1,19,1,91,2,17,41,34,40,3,8,13,0,11,17,2,14,1,0,8,0,1,1,0,0,5,2,0,8,7,11,47,19
1949,1,11,28,8,44,7,18,9,55,29,6,31,28,23,17,31,6,14,0,0,0,0,46,4,10,2,0,4,5,6,20,0,4,3,1,18
1950,32,58,23,7,1,6,26,0,17,2,12,1,6,6,5,14,20,2,5,0,0,0,0,10,0,0,0,0,8,16,7,7,21,8,7,14
1951,16,2,14,12,32,12,29,8,0,2,6,3,2,14,15,1,12,33,23,12,11,0,0,0,0,9,6,53,25,60,46,10,10,13,1,25
1952,4,6,32,32,8,8,23,21,15,37,34,8,8,10,1,10,22,8,8,5,23,4,4,6,0,10,0,0,1,4,8,33,16,40,24,10
1953,21,6,15,6,10,40,67,14,48,7,12,41,30,0,16,21,9,4,0,0,17,1,0,0,0,0,0,25,15,12,27,5,51,18,16,20
1954,58,18,12,8,25,19,2,49,25,24,13,9,0,14,0,1,5,19,10,25,33,8,12,2,0,0,8,0,0,0,7,0,14,1,14,5
1955,1,0,3,3,11,2,105,32,8,12,26,0,5,2,14,7,16,1,8,12,0,0,0,0,0,0,0,0,0,5,11,29,12,10,5,37
1956,9,21,5,5,32,83,23,14,37,47,16,7,5,4,30,13,12,7,0,0,0,0,2,1,2,0,1,4,0,4,0,0,42,0,9,31
1957,6,0,33,8,6,0,4,39,8,11,10,0,23,0,6,2,21,1,6,22,22,0,16,6,11,2,0,0,36,1,0,46,15,4,20,14
1958,17,50,4,13,3,2,30,40,19,89,76,21,17,8,26,15,8,14,0,6,0,22,5,8,0,19,4,4,1,3,32,5,18,48,22,41
1959,9,6,15,40,6,8,8,65,73,120,0,15,0,5,12,17,11,0,1,15,28,4,2,3,0,0,0,2,24,6,18,52,45,20,15,15
1960,3,15,23,17,25,35,78,10,41,9,0,11,46,9,2,0,0,22,0,3,0,0,0,0,11,8,2,0,5,19,7,4,18,18,2,0
1961,0,2,21,2,7,17,16,25,0,11,34,5,11,13,10,16,11,2,0,8,0,11,0,0,1,1,0,18,0,32,0,17,13,5,12,5
1962,28,3,2,24,8,1,2,2,3,11,59,16,10,19,22,30,21,0,6,0,0,0,0,0,0,4,0,0,16,23,59,22,4,43,1,20
1963,12,0,4,12,15,3,46,17,2,17,12,31,17,11,10,13,41,0,6,0,0,11,0,0,0,2,0,0,5,16,59,17,7,53,4,44
1964,13,4,2,16,6,15,38,13,17,35,16,7,8,6,9,2,5,21,0,12,4,0,0,0,6,0,0,0,0,0,0,0,10,1,5,19
1965,0,6,20,34,15,6,0,43,23,3,10,6,5,2,5,2,11,4,1,6,1,1,0,2,23,0,19,1,54,31,106,16,0,2,0,10
1966,1,39,30,29,6,0,23,75,10,14,24,2,42,2,1,4,1,0,1,18,7,4,12,0,9,0,10,33,15,1,1,0,1,11,45,36
1967,0,11,32,9,19,2,6,7,3,8,22,23,12,8,45,12,2,10,5,18,0,1,0,0,0,2,20,15,11,22,18,5,4,4,57,6
1968,1,10,21,0,4,9,49,60,4,8,50,39,12,29,10,34,15,14,2,11,0,0,0,11,0,1,1,0,0,43,11,99,23,58,63,0
