1959,-3.5,-5.2,-1.3333333333,8.0666666667,9.6333333333,15.3666666667,16.1666666667,16.8666666667,16.4333333333,7,-0.2666666667,-5.2333333333
1960,-2.9,0,-3.4333333333,4.7666666667,8.2,15.9333333333,16.9,17.2333333333,11.5,6.9,-1.2,-2.6666666667
1961,-4.1,-7.1,0.2666666667,7.9333333333,14.6,16.2666666667,18.5333333333,16.7,12.5666666667,3.0666666667,1.3666666667,-1.7
1962,-4.8666666667,-0.6333333333,5.6333333333,5.9,11.2333333333,15.4333333333,18.7333333333,17.6,11.0333333333,5.5333333333,-3.8333333333,-2.7333333333
1963,-0.7666666667,0.7666666667,2.7333333333,6.5666666667,11.5666666667,16.5333333333,17.8,15.8666666667,11.4333333333,8.1,1.3666666667,-1.5666666667
1964,-8.3,-3.7,1.9,6,10.1666666667,15.3666666667,16.6,16.8333333333,10.8666666667,3.7,1.9333333333,-5.1
1965,-3.6333333333,-4.8,-0.4333333333,7.2666666667,13.2666666667,15.8,19.6333333333,16.7,11.5333333333,6.8,3.4666666667,-0.1666666667
1966,-1.3333333333,0.1666666667,0.4,5.6,9.7,17.9,18.1,18.3,13.3,5,-0.7333333333,-3.5666666667
1967,-4.6333333333,-4.4333333333,1.7333333333,7.4666666667,10.4666666667,15.0333333333,17.2333333333,16.5333333333,11.8,5.1666666667,0.4666666667,-0.6
1968,-2.8666666667,-4.9,2.3,5.4333333333,10.9,15.3333333333,18.1666666667,18.1666666667,11.9666666667,5.8333333333,1.4666666667,-4.9
1969,-11.3,-10.2666666667,1.4,7.6666666667,11.1333333333,15.4666666667,17.9666666667,16.5333333333,11.8666666667,5.9333333333,0.9333333333,0.7333333333
1970,-5.7666666667,-1.9333333333,-2,8.5333333333,11.8,14.9666666667,17.1,17.4,12.1666666667,6.7,1.2666666667,-3.0666666667
1971,-6.3666666667,-3.7333333333,2.5666666667,6.8666666667,10.6666666667,17.3333333333,17.5,16.8,12.6,7.7,4.0333333333,1.8
1972,-9.0333333333,-10.9666666667,-1.7,6.9,11.3666666667,14.5333333333,15.6,15.3333333333,11.9,7.0333333333,3.5,-5.3666666667
1973,-7.4,-2.7,-1.3,3.1333333333,10.8666666667,16.6666666667,17.1333333333,17.6333333333,11.0333333333,7.3333333333,4.1,-0.3666666667
1974,-8.1333333333,-9.2333333333,-0.4333333333,8.2,12.3666666667,16.0666666667,20.0333333333,15.6666666667,11.7666666667,6.8666666667,1.7333333333,-7.2
1975,-4.3,-4.9333333333,-0.6,7.8333333333,11.1666666667,16,20.3,18.2333333333,12.7333333333,5.9333333333,-1.4,-2.9333333333
1976,-0.9666666667,-6.4666666667,-2.1666666667,6.9333333333,12.1333333333,15.0666666667,19.53,19.2666666667,11.9666666667,5.3333333333,-1.7,-4.7
1977,-8.9,-3.4,2.8666666667,8.6333333333,12.3,17.9666666667,18.3,17.5333333333,13.8666666667,6.8333333333,3.9666666667,-2.8666666667
1978,-5.2,-5.4333333333,-0.4333333333,9.2,12.0666666667,16.0333333333,19.4,16.7666666667,14.8333333333,7.0333333333,-1.2666666667,1.1666666667
1979,-4.7666666667,-1.3,-1.8666666667,7.2,8.9666666667,15.0333333333,18.5666666667,17.5333333333,12.0333333333,9.6666666667,1.1,0.3
1980,-5.4666666667,-6.4333333333,-1.8333333333,8.6666666667,12.8666666667,15.4666666667,20,17.7,13.1666666667,8,5,1.6333333333
1981,-3.5333333333,-4.3666666667,3.3,7.8333333333,12.1666666667,15.2333333333,17.7,15.8,11.9333333333,4.4333333333,1.3,-1.6333333333
1982,-2.9333333333,-4.7333333333,-0.8,9.2333333333,13.3666666667,16.3666666667,17.1,17.1333333333,11.6666666667,6.7666666667,-2.1,-2.4
1983,-3.1333333333,-0.7,-0.2,8.0666666667,11.1666666667,15.3333333333,19.3666666667,19.5,12.7,6.1,3.6666666667,-2.1333333333
