"1961",0.56,0.84,0.89,0.83,0.8,0.62,0.62,0.69,0.72,0.7,0.73,0.61,0.8,2.11,4.8,4.85,3.25,2.9,4.43,6.05,6.3,5.82,5.71,4.36,3.78,3.17,2.57,2.33,2.05,1.74,1.47,1.35,1.16,1.17,1.04,0.82
"1962",0.87,0.64,0.55,0.72,0.65,0.61,0.58,0.53,0.51,0.51,0.4,0.36,0.65,1.12,2.18,3.49,5.18,4.49,4.08,4.92,4.9,5.58,6.15,5.18,4.18,3.36,2.89,2.36,1.97,1.75,1.6,1.5,0.92,1.16,1.34,1.06
"1963",0.73,0.82,0.77,0.66,0.54,0.57,0.55,0.47,0.41,0.51,0.55,0.52,1.12,1.59,2.1,4.96,5.68,6.04,6.78,5.46,4.97,4.9,4.61,4.12,3.54,2.88,2.15,2.07,1.85,1.64,1.39,1.34,1.27,1.04,0.97,0.9
"1964",0.78,0.55,0.64,0.8,0.71,0.71,0.68,1.2,0.78,0.72,0.77,0.9,1.18,1.61,1.84,4.52,5.94,5.59,6.89,7.18,7.39,6.65,5.66,5.21,4.05,3.54,3.06,2.44,2.09,1.72,1.42,1.36,1.24,1.06,0.63,0.91
"1965",0.81,0.98,0.68,0.69,0.71,0.64,0.64,0.64,0.52,0.49,0.47,0.44,0.98,1.55,1.62,1.97,2.86,2.64,3.53,5.57,6.92,7.51,5.94,5.11,4.05,3.58,3,2.34,2.09,1.88,1.54,1.33,1.23,1.15,1.03,0.82
"1966",0.72,0.73,0.52,0.52,0.49,0.38,0.53,0.54,0.5,0.45,1.09,1.33,2.02,2.07,2.24,4.74,11,8.75,7.9,7.56,7.74,7.42,7.5,6.64,5.3,4.34,3.1,2.34,1.96,1.58,1.35,1.2,1.06,0.98,0.95,0.8
"1967",0.68,0.85,0.72,0.7,0.67,0.62,0.62,0.63,0.6,0.6,0.53,1,1.44,1.6,4.75,7.25,5.77,5.87,6.98,6.93,7.15,6.4,5.58,4.96,4.1,3.34,2.74,2.26,1.9,1.73,1.55,1.33,1.11,1.1,0.99,0.98
"1968",0.94,0.78,0.66,0.52,0.66,0.7,0.7,0.68,0.61,0.64,0.64,1.33,1.37,2.12,3.73,5.22,4.27,4.06,5.71,6.36,5.86,5.19,6.24,5.12,2.8,2.28,2.15,2,1.74,1.5,1.28,1.22,1.17,1.1,1.04,0.66
"1969",0.52,0.72,0.69,0.7,0.68,0.69,0.66,0.85,0.77,0.65,0.72,0.7,1.26,2.41,6.42,4.39,7.43,7.16,7.53,7.45,7.87,6.16,5.85,4.65,4.01,3.56,3,2.44,2.18,2.01,1.8,1.7,1.6,1.49,1.47,1.47
"1970",1.3,1.1,1.19,1.21,1.21,1.21,1.07,1.13,1.14,1.32,1.34,1.68,1.69,3.56,5.07,4.54,5.55,9.51,8.48,8.9,10,12.8,8.35,6.04,5.24,4.45,3.49,2.96,2.3,1.85,1.56,1.38,1.35,1.35,1.14,0.79
"1971",0.84,0.9,0.82,0.81,0.64,0.54,0.56,0.76,0.77,0.54,0.53,0.55,0.9,1.3,1.68,2.69,3.53,5.57,4.98,5.01,5.55,5.83,5.14,4.78,4.38,3.4,2.83,2.47,2.24,2.2,2.2,2.1,1.82,1.61,1.48,1.01
